region,division,school_id,school_name,province,legislative_district,municipality,barangay,type_of_ownership,ownership,buildable_space,dimension,scope_of_work
Region II,Isabela,103566,Dummon Elementary School,ISABELA,Isabela 5th,QUEZON,DUNMON,TD-TAX DECLARATION,With Ownership,Yes with buildable space,27 x 13,1UNIT/s-1STY3CL
Region II,Isabela,103567,Estrada Elementary School,ISABELA,Isabela 5th,QUEZON,ESTRADA,OCT-SP,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY3CL
Region II,Isabela,103568,Lepanto Elementary School - Main,ISABELA,Isabela 5th,QUEZON,LEPANTO,OCT-SP,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY3CL
Region II,Isabela,155508,Lepanto Elementary School - Talaca Annex,ISABELA,Isabela 5th,QUEZON,LEPANTO,TD-TAX DECLARATION,With Ownership,Yes with buildable space,32 x 10,1UNIT/s-2STY6CL
Region II,Isabela,103569,Mangga Elementary School,ISABELA,Isabela 5th,QUEZON,MANGGA,OCT-SP,With Ownership,Yes but with demolition,50 X 20,1UNIT/s-1STY3CL
Region II,Isabela,137167,Minagbag Elementary School,ISABELA,Isabela 5th,QUEZON,MINAGBAG,OCT-SP,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY3CL
Region II,Isabela,306058,Minagbag High School,ISABELA,Isabela 5th,QUEZON,MINAGBAG,OCT-SP,With Ownership,Yes with buildable space,50 X 20,1UNIT/s-1STY2CL
Region II,Isabela,103571,Quezon Central School,ISABELA,Isabela 5th,QUEZON,ALUNAN (POB.),OCT-SP,With Ownership,Yes with buildable space,30 X 15,1UNIT/s-1STY3CL
Region II,Isabela,300568,Quezon National High School,ISABELA,Isabela 5th,QUEZON,ALUNAN (POB.),OCT-SP,With Ownership,Yes with buildable space,35 X 20,1UNIT/s-2STY4CL
Region II,Isabela,500071,San Juan Integrated School,ISABELA,Isabela 5th,QUEZON,SAN JUAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY5CL
Region II,Isabela,103573,Turod Elementary School,ISABELA,Isabela 5th,QUEZON,TUROD,OCT-SP,With Ownership,Yes with buildable space,45 x 13,1UNIT/s-2STY4CL
Region II,Isabela,103574,Binarzang Elementary School,ISABELA,Isabela 5th,QUIRINO,BINARZANG,TD-TAX DECLARATION,With Ownership,Yes but with demolition,30 X 20,1UNIT/s-1STY3CL
Region II,Isabela,103575,Cabaruan Elementary School,ISABELA,Isabela 5th,QUIRINO,CABARUAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,103576,Camaal Elementary School,ISABELA,Isabela 5th,QUIRINO,CAMAAL,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,45 X 15,1STY4CL
Region II,Isabela,500067,Dolores Integrated School,ISABELA,Isabela 5th,QUIRINO,DOLORES,OCT-SP,With Ownership,Yes with buildable space,30 X 20,1UNIT/s-1STY3CL
Region II,Isabela,103578,Luna Suerte Elementary School,ISABELA,Isabela 5th,QUIRINO,LUNA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35x12,2sty4cl
Region II,Isabela,103579,Manaoag Elementary School,ISABELA,Isabela 5th,QUIRINO,MANAOAG,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,45 X 15,1STY4CL
Region II,Isabela,103580,Quirino Central School,ISABELA,Isabela 5th,QUIRINO,SANTA LUCIA (POB.),TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,300569,Quirino National High School,ISABELA,Isabela 5th,QUIRINO,LUNA,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,55 X 20,2STY8CL
Region II,Isabela,300570,Rizal Comprehensive National High School,ISABELA,Isabela 5th,QUIRINO,RIZAL,TD-TAX DECLARATION,With Ownership,Yes but with demolition,22 X 20,1UNIT/s-1STY3CL
Region II,Isabela,103581,Rizal Elementary School,ISABELA,Isabela 5th,QUIRINO,RIZAL,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY3CL
Region II,Isabela,103583,San Jose Elementary School,ISABELA,Isabela 5th,QUIRINO,SAN JOSE,SP-Special Patent,With Ownership,Yes but with demolition,25X12,1sty2cl
Region II,Isabela,103584,San Juan Elementary School,ISABELA,Isabela 5th,QUIRINO,SAN JUAN,OCT-SP,With Ownership,Yes but with demolition,25 X 15,1UNIT/s-2STY8CL
Region II,Isabela,103585,San Mateo Elementary School,ISABELA,Isabela 5th,QUIRINO,SAN MATEO,OCT-SP,With Ownership,Yes with buildable space,45 x 13,1UNIT/s-1STY4CL
Region II,Isabela,103586,San Vicente Elementary School,ISABELA,Isabela 5th,QUIRINO,SAN VICENTE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25x15,1sty2cl
Region II,Isabela,103587,Santiago Elementary School,ISABELA,Isabela 5th,QUIRINO,SANTIAGO,OCT-SP,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,103588,Sinait Elementary School,ISABELA,Isabela 5th,QUIRINO,SINAIT,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,25 X15,1STY2CL
Region II,Isabela,103589,Sta. Catalina Elementary School,ISABELA,Isabela 5th,QUIRINO,SANTA CATALINA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,22 X 15,1UNIT/s-1STY2CL
Region II,Isabela,500082,Sto. Domingo Integrated School,ISABELA,Isabela 5th,QUIRINO,SANTO DOMINGO,SP-Special Patent,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-2STY6CL
Region II,Isabela,103591,Suerte Elementary School,ISABELA,Isabela 5th,QUIRINO,SUERTE,DOD-DEED OF DONATION,With Ownership,No buildable space,,
Region II,Isabela,500068,Villa Cacho Integrated School,ISABELA,Isabela 5th,QUIRINO,SANTIAGO,,No Ownership,No buildable space,,
Region II,Isabela,103593,Villa Miguel Elementary School,ISABELA,Isabela 5th,QUIRINO,VILLA MIGUEL (UGAK),TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,103594,Vintar Elementary School,ISABELA,Isabela 5th,QUIRINO,VINTAR,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,103630,Anao-Kiling Elementary School,ISABELA,Isabela 5th,ROXAS,QUILING,"NO DOCUMENTS AVAILABLE, SUBJECT FOR VERIFICATION",No Ownership,Yes but with demolition,35X12,1sty3cl
Region II,Isabela,103640,Bantug-Lintao Elementary School,ISABELA,Isabela 5th,ROXAS,BANTUG (POB.),TD-TAX DECLARATION,With Ownership,Yes with buildable space,27 x 13,1UNIT/s-8STY40CL
Region II,Isabela,501917,Imbiao Integrated School,ISABELA,Isabela 5th,ROXAS,IMBIAO,OCT-SP,With Ownership,Yes with buildable space,18 x 13,1UNIT/s-2STY4CL
Region II,Isabela,103632,Lanting Elementary School,ISABELA,Isabela 5th,ROXAS,LANTING,SP-Special Patent,With Ownership,Yes with buildable space,24 x 10,1UNIT/s-1STY2CL
Region II,Isabela,300580,Lanting Region National High School,ISABELA,Isabela 5th,ROXAS,LANTING,OCT-SP,With Ownership,Yes but with demolition,32 x 9.5,1UNIT/s-1STY3CL
Region II,Isabela,103633,Lucban Masigun Elementary School,ISABELA,Isabela 5th,ROXAS,LUCBAN,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,35 xX 15,1STY3CL
Region II,Isabela,103634,Luna-Rang-ayan Elementary School,ISABELA,Isabela 5th,ROXAS,LUNA (POB.),TD-TAX DECLARATION,With Ownership,Yes but with demolition,35X12,1sty3cl
Region II,Isabela,103641,Marcos Elementary School,ISABELA,Isabela 5th,ROXAS,MARCOS,No documents available; subject for verification ,No Ownership,Yes with buildable space,35X12,1sty3cl
Region II,Isabela,103635,Matusalem Elementary School,ISABELA,Isabela 5th,ROXAS,MATUSALEM,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes but with demolition,0,1UNIT/s-2STY6CL
Region II,Isabela,306135,Matusalem National High School,ISABELA,Isabela 5th,ROXAS,MATUSALEM,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,306111,Monico Rarama National High School,ISABELA,Isabela 5th,ROXAS,SAN PEDRO,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,60 X 20,2STY10CL
Region II,Isabela,300562,Munoz High School,ISABELA,Isabela 5th,ROXAS,MUÑOZ WEST,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,50 X 20,2STY8CL
Region II,Isabela,103642,Nuesa Elementary School,ISABELA,Isabela 5th,ROXAS,SOTERO NUESA,No documents available; subject for verification ,No Ownership,Yes but with demolition,35X12,1sty3cl
Region II,Isabela,103636,Roxas Central School,ISABELA,Isabela 5th,ROXAS,RIZAL (POB.),PP-PRESIDENTIAL PROCLAMATION,With Ownership,Yes with buildable space,64 x 10,1UNIT/s-2STY6CL
Region II,Isabela,300579,Roxas National High School,ISABELA,Isabela 5th,ROXAS,BANTUG (POB.),TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,No buildable space,,
Region II,Isabela,305832,Roxas Stand Alone Senior High School,ISABELA,Isabela 5th,ROXAS,SAN ANTONIO,"NO AVAILABLE DOCUMENTS, SUBJECT FOR VERIFICATION",No Ownership,Yes with buildable space,90x30,8sty40cl
Region II,Isabela,103643,Roxas West Central School,ISABELA,Isabela 5th,ROXAS,MUÑOZ WEST,TD-TAX DECLARATION,With Ownership,Yes with buildable space,60 X 20,2STY10CL
Region II,Isabela,103644,San Antonio Elementary School,ISABELA,Isabela 5th,ROXAS,SAN ANTONIO,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,103645,San Francisco Elementary School,ISABELA,Isabela 5th,ROXAS,SAN PLACIDO,No documents available; subject for verification ,No Ownership,Yes but with demolition,35X12,1sty3cl
Region II,Isabela,103637,San Jose Elementary School,ISABELA,Isabela 5th,ROXAS,SAN JOSE,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,No buildable space,,
Region II,Isabela,103639,San Pedro ES-Villa Concepcion ES Annex - Doña Concha,ISABELA,Isabela 5th,ROXAS,DOÑA CONCHA,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,45 X 15,1STY4CL
Region II,Isabela,103638,San Pedro-Villa Concepcion Elementary School,ISABELA,Isabela 5th,ROXAS,VILLA CONCEPCION,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,45 X 15,1STY4CL
Region II,Isabela,103646,San Rafael Elementary School,ISABELA,Isabela 5th,ROXAS,SAN RAFAEL,OCT-SP,With Ownership,Yes but with demolition,55 x 10,1UNIT/s-2STY4CL
Region II,Isabela,500094,Simimbaan Integrated School,ISABELA,Isabela 5th,ROXAS,SIMIMBAAN,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,65 x 35,2UNIT/s-2STY4CL
Region II,Isabela,103648,Sinamar Elementary School,ISABELA,Isabela 5th,ROXAS,SINAMAR,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,155522,Agliam Primary School,ISABELA,Isabela 5th,SAN MANUEL,AGLIAM,OCT-SP,With Ownership,Yes with buildable space,25 X 15,1STY2CL
Region II,Isabela,103725,Asinan Elementary School,ISABELA,Isabela 5th,SAN MANUEL,SANTA CRUZ,TD-TAX DECLARATION,With Ownership,Yes but with demolition,22m x 15m,1STY2CL
Region II,Isabela,103710,Babanuang Elementary School,ISABELA,Isabela 5th,SAN MANUEL,BABANUANG,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 10,1STY3CL
Region II,Isabela,103712,Cabaritan Elementary School,ISABELA,Isabela 5th,SAN MANUEL,CABARITAN,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,300512,Callang National High School,ISABELA,Isabela 5th,SAN MANUEL,DISTRICT  4 (POB.),TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,23 x 10,1UNIT/s-2STY4CL
Region II,Isabela,103713,Caraniogan Elementary School,ISABELA,Isabela 5th,SAN MANUEL,CARANIOGAN,"NO DOCUMENTS AVAILABLE, SUBJECT FOR VERIFICATION",No Ownership,No buildable space,,
Region II,Isabela,500093,Eden Integrated School,ISABELA,Isabela 5th,SAN MANUEL,EDEN,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,55 X 20,1STY5CL
Region II,Isabela,103715,Malalinta Elementary School,ISABELA,Isabela 5th,SAN MANUEL,MALALINTA,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,No buildable space,,
Region II,Isabela,300513,Malalinta National High School,ISABELA,Isabela 5th,SAN MANUEL,MALALINTA,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,40m x 15m,2STY6CL
Region II,Isabela,103720,Mananao Elementary School,ISABELA,Isabela 5th,SAN MANUEL,DISTRICT  1 (POB.),TD-TAX DECLARATION,With Ownership,Yes but with demolition,22m x 15m,1STY2CL
Region II,Isabela,103716,Mararigue Elementary School,ISABELA,Isabela 5th,SAN MANUEL,MARARIGUE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30m x 15m,1STY3CL
Region II,Isabela,103717,Nueva Era Elementary School,ISABELA,Isabela 5th,SAN MANUEL,NUEVA ERA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 X 15,1STY3CL
Region II,Isabela,306160,Nueva Era National High School,ISABELA,Isabela 5th,SAN MANUEL,NUEVA ERA,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,55 X 20,2STY8CL
Region II,Isabela,103726,Pisang Elementary School,ISABELA,Isabela 5th,SAN MANUEL,PISANG,TD-TAX DECLARATION,With Ownership,Yes but with demolition,30m x 15m,1STY3CL
Region II,Isabela,103718,San Francisco Elementary School,ISABELA,Isabela 5th,SAN MANUEL,SAN FRANCISCO,"NO DOCUMENTS AVAILABLE, SUBJECT FOR VERIFICATION",No Ownership,Yes but with demolition,22m x 15m,1STY2CL
Region II,Isabela,103719,San Manuel Central School,ISABELA,Isabela 5th,SAN MANUEL,DISTRICT  2 (POB.),DOD-DEED OF DONATION,With Ownership,Yes with buildable space,55 X 20,2STY10CL
Region II,Isabela,103722,Sandiat Elementary School,ISABELA,Isabela 5th,SAN MANUEL,SANDIAT CENTRO,OCT-SP,With Ownership,Yes but with demolition,40m x 15m,1STY5CL
Region II,Isabela,300514,Sandiat National High School,ISABELA,Isabela 5th,SAN MANUEL,SANDIAT EAST,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,55 X 20,2STY8CL
Region II,Isabela,103723,Sandiat West Elementary School,ISABELA,Isabela 5th,SAN MANUEL,SANDIAT WEST,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,501615,Sta. Cruz Integrated School,ISABELA,Isabela 5th,SAN MANUEL,SANTA CRUZ,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 x 15,1STY2CL
Region II,Isabela,103727,Villa Cayaban Elementary School,ISABELA,Isabela 5th,SAN MANUEL,MALALINTA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,22m x 15m,1STY2CL
Region II,Isabela,103728,Villanueva Elementary School,ISABELA,Isabela 5th,SAN MANUEL,VILLANUEVA,TD-TAX DECLARATION,With Ownership,Yes but with demolition,40m x 15m,1STY4CL
Region II,Isabela,103282,Annafunan Elementary School,ISABELA,Isabela 6th,ECHAGUE,ANNAFUNAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103306,Arabiat Elementary School,ISABELA,Isabela 6th,ECHAGUE,ARABIAT,OCT-SP,With Ownership,Yes with buildable space,30 X 20,1UNIT/s-2STY10CL
Region II,Isabela,103283,Aromin Elementary School,ISABELA,Isabela 6th,ECHAGUE,AROMIN,DOS-DEED OF SALE,With Ownership,Yes with buildable space,22m x 15m,1STY2CL
Region II,Isabela,103308,Bacradal Elementary School,ISABELA,Isabela 6th,ECHAGUE,BACRADAL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,22 X 15,1UNIT/s-2STY4CL
Region II,Isabela,103284,Benguet Elementary School,ISABELA,Isabela 6th,ECHAGUE,BENGUET,No documents available; subject for verification,No Ownership,No buildable space,,
Region II,Isabela,103328,Buneg Elementary School,ISABELA,Isabela 6th,ECHAGUE,BUNEG,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,103309,Busilelao Elementary School,ISABELA,Isabela 6th,ECHAGUE,BUSILELAO,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,18 X 13,1UNIT/s-1STY3CL
Region II,Isabela,103310,Caniguing Elementary School,ISABELA,Isabela 6th,ECHAGUE,CANIGUING,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103285,Carulay Elementary School,ISABELA,Isabela 6th,ECHAGUE,CARULAY,TD-TAX DECLARATION,With Ownership,Yes with buildable space,22 X 15,2UNIT/s-1STY3CL
Region II,Isabela,103286,Castillo Elementary School,ISABELA,Isabela 6th,ECHAGUE,CASTILLO,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,103329,Dammang East Elementary School,ISABELA,Isabela 6th,ECHAGUE,DAMMANG EAST,TD-TAX DECLARATION,With Ownership,Yes with buildable space,40m x 15m,1STY4CL
Region II,Isabela,103330,Dammang Malitao Elementary School,ISABELA,Isabela 6th,ECHAGUE,DAMMANG WEST,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103287,Diasan Elementary School,ISABELA,Isabela 6th,ECHAGUE,DIASAN,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,22 X 20,1UNIT/s-1STY2CL
Region II,Isabela,103288,Dicaraoyan Elementary School,ISABELA,Isabela 6th,ECHAGUE,DICARAOYAN,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,300529,Don Mariano Marcos National High School,ISABELA,Isabela 6th,ECHAGUE,IPIL,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,55 X 20,2STY10CL
Region II,Isabela,300533,Doña Magdalena Gaffud High School,ISABELA,Isabela 6th,ECHAGUE,DAMMANG WEST,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,No buildable space,,
Region II,Isabela,103289,Dugayong Elementary School,ISABELA,Isabela 6th,ECHAGUE,DUGAYONG,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,103290,Echague East Central School,ISABELA,Isabela 6th,ECHAGUE,SAN FABIAN,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,300612,Echague National High School,ISABELA,Isabela 6th,ECHAGUE,SAN FABIAN,No documents available; subject for verification ,No Ownership,No buildable space,,
Region II,Isabela,103311,Echague South Central School,ISABELA,Isabela 6th,ECHAGUE,IPIL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,45 X 15,1STY3CL
Region II,Isabela,103331,Echague West Central School,ISABELA,Isabela 6th,ECHAGUE,CABUGAO (POB.),TD-TAX DECLARATION,With Ownership,Yes with buildable space,45 X 15,1STY4CL
Region II,Isabela,103332,Fugu Elementary School,ISABELA,Isabela 6th,ECHAGUE,ANGOLUAN,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,No buildable space,,
Region II,Isabela,103333,Garit Elementary School,ISABELA,Isabela 6th,ECHAGUE,GARIT NORTE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,22 X 15,1UNIT/s-1STY2CL
Region II,Isabela,155534,Garit Sur Elementary School,ISABELA,Isabela 6th,ECHAGUE,GARIT SUR,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-2STY4CL
Region II,Isabela,103334,Gucab Elementary School,ISABELA,Isabela 6th,ECHAGUE,GUCAB,TD-TAX DECLARATION,With Ownership,No buildable space,,
Region II,Isabela,103291,Gumbauan Elementary School,ISABELA,Isabela 6th,ECHAGUE,GUMBAUAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,22 X 15,1UNIT/s-2STY8CL
Region II,Isabela,300539,Highway Region National High School,ISABELA,Isabela 6th,ECHAGUE,GARIT NORTE,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,25 x 15,2STY4CL
Region II,Isabela,300541,Imelda R. Marcos High School,ISABELA,Isabela 6th,ECHAGUE,NARRA,OCT-CLOA,With Ownership,No buildable space,,
Region II,Isabela,306120,Imelda R. Marcos HS - Mabbayad Annex,ISABELA,Isabela 6th,ECHAGUE,MABBAYAD,DOD-DEED OF DONATION,With Ownership,No buildable space,,
Region II,Isabela,103312,Libertad Elementary School,ISABELA,Isabela 6th,ECHAGUE,LIBERTAD,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-2STY4CL
Region II,Isabela,103292,Mabbayad Elementary School,ISABELA,Isabela 6th,ECHAGUE,MABBAYAD,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103293,Madadamian Elementary School,ISABELA,Isabela 6th,ECHAGUE,MADADAMIAN,TD-TAX DECLARATION,With Ownership,Yes but with demolition,50m x 15m,1STY5CL
Region II,Isabela,103294,Magleticia Elementary School,ISABELA,Isabela 6th,ECHAGUE,MAGLETICIA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103295,Malibago Elementary School,ISABELA,Isabela 6th,ECHAGUE,MALIBAGO,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103335,Maligaya Elementary School,ISABELA,Isabela 6th,ECHAGUE,MALIGAYA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,103336,Malitao Elementary School,ISABELA,Isabela 6th,ECHAGUE,MALITAO,OCT-SP,With Ownership,Yes with buildable space,35  X 15,1UNIT/s-1STY2CL
Region II,Isabela,103296,Narra Elementary School,ISABELA,Isabela 6th,ECHAGUE,NARRA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,35 X 15,1STY3CL
Region II,Isabela,103313,Nilumisu Elementary School,ISABELA,Isabela 6th,ECHAGUE,NILUMISU,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103297,Pag-asa Elementary School,ISABELA,Isabela 6th,ECHAGUE,PAG-ASA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY2CL
Region II,Isabela,103314,Pangal Norte Elementary School,ISABELA,Isabela 6th,ECHAGUE,PANGAL NORTE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,25 X 15,1UNIT/s-1STY4CL
Region II,Isabela,103315,Pangal Sur Elementary School,ISABELA,Isabela 6th,ECHAGUE,PANGAL SUR,OCT-CLOA,With Ownership,Yes with buildable space,25 X 15,1STY2CL
Region II,Isabela,300566,Pangal Sur High School,ISABELA,Isabela 6th,ECHAGUE,PANGAL SUR,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,50 X 20,2STY10CL
